SKU,Product name,Description & Features,Selling Price,Brand,Category
THT1611,Chain block,"Rating lift weight:1Ton
Lift height:3m
Number of load chain:1
Hook to hook distance:300 mm
Chainpull to lift full load:322.5 N
Net weight:9.45kg
Packed by wooden case",15900,TOTAL,Power Tools
THT1621,Chain block,"Rating lift weight:2Ton
Lift height:3m
Number of load chain:2
Hook to hook distance:300 mm
Chainpull to lift full load:322.5 N
Net weight:13.2kg
Packed by wooden case
",22100,TOTAL,Power Tools
THT1631,Chain block,"Rating lift weight:3Ton
Lift height:3m
Number of load chain:2
Hook to hook distance:300 mm
Chainpull to lift full load:404N
Net weight:21.5kg
Packed by wooden case",35100,TOTAL,Power Tools
THT1651,Chain block,"Rating lift weight:5Ton
Lift height:3m
Number of load chain:2
Hook to hook distance:600 mm
Chainpull to lift full load:476N
Net weight:35kg
Packed by wooden case
",43700,TOTAL,Power Tools
TCBK0203,Chain block,"Rating lift weight:3Ton
Lift height:3m
Number of load chain:2
Hook to hook distance:562mm
Chainpull to lift full load:385 N
Net weight:25.5kg
Packed by wooden case",43700,TOTAL,Power Tools
TCBK0205,Chain block,"Rating lift weight:5Ton
Lift height:3m
Number of load chain:2
Hook to hook distance:688mm
Chainpull to lift full load:372 N
Net weight:42.5kg
Packed by wooden case",62300,TOTAL,Power Tools
TMT126331,Steel measuring tape,"Length & width:3mx16mm
With metric and inch
Double button
Unique design
Pure ABS material cover
Packed by label",280,TOTAL,Power Tools
TMT126031,Steel measuring tape,"Length & width:3mx16mm
With metric and inch
With 3 stop button function
With rubber cover
Packed by plastic hanger",400,TOTAL,Power Tools
TMT34519,Steel measuring tape,"Length & width:5mx19mm
One button
With metric and inch
Pure ABS material cover
Packed by plastic hanger",490,TOTAL,Power Tools
TMT126051,Steel measuring tape,"Length & width:5mx19mm
With metric and inch
With 3 stop button function
With rubber cover
Packed by plastic hanger",650,TOTAL,Power Tools
TMT126251,Steel measuring tape,"Length & width:5mx19mm
Self lock function
With metric and inch
Double button
Unique design
Pure ABS material cover
Packed by plastic hanger",680,TOTAL,Power Tools
TMT34525,Steel measuring tape,"Length & width:5mx25mm_x000D_
One button_x000D_
With metric and inch
Pure ABS material cover_x000D_
Packed by  label",530,TOTAL,Power Tools
TMT126052,Steel measuring tape,"Length & width:5mx25mm
With metric and inch
With 3 stop button function
With rubber cover
Packed by plastic hanger",770,TOTAL,Power Tools
TMT34825,Steel measuring tape,"Length & width:8mx25mm_x000D_
One button_x000D_
With metric and inch
Pure ABS material cover_x000D_
Packed by  label",1000,TOTAL,Power Tools
TMT126081,Steel measuring tape,"Length & width:8mx25mm
With metric and inch
With 3 stop button function
With rubber cover
Packed by plastic hanger",1100,TOTAL,Power Tools
TMT126101,Steel measuring tape,"Length & width:10mx25mm
With metric and inch
With 3 stop button function
With rubber cover
Packed by plastic hanger",1250,TOTAL,Power Tools
TMT08206,Steel measuring tape,"3:1 Gear ratio for fast rewind
Length & width:20mx12.5mm
With metric and inch
Pure material retracting gear
With all rubber cover
Integrated handle good for useing and convenient storing
Packed by color box",2000,TOTAL,Power Tools
TMT08306,Steel measuring tape,"3:1 Gear ratio for fast rewind
Length & width:30mx12.5mm
With metric and inch
Pure material retracting gear
With all rubber cover
Integrated handle good for using and convenient storing
Packed by color box",2700,TOTAL,Power Tools
TMT710506,Steel measuring tape,"3:1 Gear ratio for fast rewind_x000D_
Length & width:50mx12.5mm_x000D_
With metric and inch
Pure material retracting gear_x000D_
With all rubber cover_x000D_
Integrated handle good for using and convenient storing_x000D_
Ergonomic handle_x000D_
Packed by color box",4400,TOTAL,Power Tools
TMTF18206,Fibreglass measuring tape,"3:1 Gear ratio for fast rewind
Length & width:20mx15mm
Two color blade with double sided printing
With versatile ring end hook and claw
With metric and inch
Pure material retracting gear
With all rubber cover
Integrated handle good for using and convenient storing
Packed by color box",1390,TOTAL,Power Tools
TMTF18306,Fibreglass measuring tape,"3:1 Gear ratio for fast rewind
Length & width:30mx15mm
Two color blade with double sided printing
With versatile ring end hook and claw
With metric and inch
Pure material retracting gear
With all rubber cover
Integrated handle good for using and convenient storing
Packed by color box",1660,TOTAL,Power Tools
TMTF13506,Fibreglass measuring tape,"3:1 Gear ratio for fast rewind
Length & width:50mx12.5mm
With metric and inch
Pure material retracting gear
With all rubber cover
Integrated handle good for using and convenient storing
Ergonomic handle
Packed by color box",3050,TOTAL,Power Tools
TMTF131006,Fibreglass measuring tape,"3:1 Gear ratio for fast rewind
Reinforce fiberglass tape
Length & width:100mx12.5mm
With metric and inch
Pure material retracting gear
With all rubber cover
Integrated handle good for using and convenient storing
Ergonomic handle 
Packed by color box",4150,TOTAL,Power Tools
TMTF181006,Fibreglass measuring tape,"3:1Gear ratio for fast rewind
Reinforce fiberglass tape
Length&width:100mx15mm
With metric and inch
Pure material retracting gear
With all rubber cover
Integrated handle good for useing and convenient storing
Ergonomic handle 
Packed by color box",5500,TOTAL,Power Tools
TMT19945,Measuring wheel,"Display resolution:0.1m_x000D_
Tolerance:﹤0.5%_x000D_
Measuring range:0-9999.9m
With stand_x000D_
Packed by color box",8200,TOTAL,Power Tools
TMT19923,Digital display measuring wheel,"Display resolution:0.1m
Tolerance:﹤0.5%
Measuring range:0-99999.9m
With digital display and memory
With metric and inch dual system
With stand
Power supply:2x LR03 AAA batteries 
Packed by color box",11800,TOTAL,Power Tools
TMT205101,Hand level,"Length:10cm
With strong  magnet
0.5mm/m solid shockproof arcylic vial
One milled surface
Thickness:1.5mm
Shockproof end caps
Packed by label",1600,TOTAL,Power Tools
TMT2235,Mini Spirit level,"Length：225mm
With magnetic
With 3 vials
Material:Aluminum and ABS plastic
Packed by color sleeve",620,TOTAL,Measuring & Layout
TMT24036,Spirit level,"Length：40cm
2pcs cylinder spirit bulbs
Aluminum thickness:1mm
Packed by color sleeve",730,TOTAL,Measuring & Layout
TMT26036,Spirit level,"Length：60cm
2pcs cylinder spirit bulbs
Aluminum thickness:1mm
Packed by color sleeve",1000,TOTAL,Measuring & Layout
TMT210036,Spirit level,"Length：100cm
2pcs cylinder spirit bulbs
Aluminum thickness:1mm
Packed by color sleeve",1400,TOTAL,Measuring & Layout
TMT26026,Spirit level,"Length：60cm
Aluminum
Thickness:2mm
With magnetic
Unique design
Packed by color sleeve",2100,TOTAL,Measuring & Layout
TMT28026,Spirit level,"Length：80cm
Aluminum
Thickness:2mm
With magnetic
Unique design
Packed by color sleeve",2800,TOTAL,Measuring & Layout
TMT210026,Spirit level,"Length：100cm
Aluminum
Thickness:2mm
With magnetic
Unique design
Packed by color sleeve",3000,TOTAL,Measuring & Layout
TMT23028,Spirit level,"Length: 30cm
Double side milled
0.5mm/m accurate vials
Thickness:1.5mm
V-shape slot for measuring objects with round surface
Packed by color sleeve",1900,TOTAL,Measuring & Layout
TMT2406,Spirit level,"Length：40cm
Double side milled
0.5mm/m accurate vials
Thickness:1.5mm
V-shape slot for measuring objects with round surface
Packed by color sleeve",2100,TOTAL,Measuring & Layout
TMT24028M,Spirit level with powerful magnets,"Length:40cm
Double side milled
0.5mm/m accurate vials
Thickness:1.5mm
3 Pcs powerful magnets
Double flat surfaces design
Packed by color sleeve",2700,TOTAL,Measuring & Layout
TMT26028M,Spirit level with powerful magnets,"Length: 60cm
Double side milled
0.5mm/m accurate vials
Thickness:1.5mm
3 Pcs powerful magnets
Double flat surfaces design
Packed by color sleeve",3300,TOTAL,Measuring & Layout
TMT26086M,Spirit level With powerful magnets,"Length：60cm
2 Pcs powerful magnets
Double side milled
0.5mm/m accurate vials
Aluminum thickness:1.5mm
Double flat surfaces design
Packed by color sleeve",3300,TOTAL,Measuring & Layout
TMT28086M,Spirit level with powerful magnets,"Length：80cm
2 Pcs powerful magnets
Double side milled
0.5mm/m accurate vials
Aluminum thickness:1.5mm
Double flat surfaces design
Packed by color sleeve",4500,TOTAL,Measuring & Layout
TMT26056,Spirit level with powerful magnets,"Length：60cm_x000D_
Double side milled_x000D_
0.5mm/m accurate vials_x000D_
2 Pcs powerful magnets_x000D_
Double flat surfaces design
Packed by color sleeve",6200,TOTAL,Measuring & Layout
TMT2606D,Digital level,"Length：60cm_x000D_
Measuring ranger:0~360°(4*90°)_x000D_
Measuring accuracy:±0.2_x000D_
3 Pcs powerful magnets
Double side milled_x000D_
0.5mm/m accurate vials_x000D_
Thickness:1.5mm_x000D_
Double flat surfaces design_x000D_
Packed by color box",13500,TOTAL,Measuring & Layout
TMT221306,Mason's Level,"Length:24.5cm
Net weight:315g
Accuracy:0.5mm/m
Finely milled bottom surface
Heavy-duty cast aluminum tapered body
3 spirit bubbles
Packed by color sleeve",2800,TOTAL,Power Tools
TMT221406,Heavy-duty Mason's level,"Length:40cm
Net weight:450 g 
Accuracy:0.5mm/m
Finely milled bottom surface
Heavy-duty cast aluminum tapered body
Shock-absorbing rubber strike pads & end caps
To withstand trowel blows and protect the level's integrity
Horizontal & vertical spirit bubbles
Packed by color sleeve",3000,TOTAL,Power Tools
TMT311501,Vernier caliper,"Range:0-150mm
Reading:0.05mm
Material:Carbon steel
With metric and inch
Packed by plastic box",3100,TOTAL,Measuring & Layout
TMT312001,Vernier caliper,"Range:0-200mm
Reading:0.05mm
Material:Carbon steel
With metric and inch
Packed by plastic box",4500,TOTAL,Measuring & Layout
TMT331501,Plastic Digital Caliper,"Material:Plastic
Range:0-150mm/0-6‘’
Reading:0.1mm/0.01‘’
Battery 3V
Metric/inch system conversion at any position
Battery 3V",1800,TOTAL,Measuring & Layout
TMT321506,Digital caliper,"Range:0-150mm
Reading:0.01mm
IP54 housing
Battery 3V
Metric/inch system conversion at any position
Packed by plastic box",4500,TOTAL,Measuring & Layout
TMT322006,Digital caliper,"Range:0-200mm
Reading:0.01mm
IP54 housing
Battery 3V
Metric/inch system conversion at any position
Packed by plastic box",8100,TOTAL,Measuring & Layout
TMT633002,Ruler,"Length:30cm
Width:3cm
Material:Anodized aluminum
Printed scale accurate 0.7mm/m
Packed by label",450,TOTAL,Power Tools
TMT636002,Ruler,"Length:60cm
Width:5cm
Material:Anodized aluminum
Printed scale accurate 0.7mm/m
Packed by label",1100,TOTAL,Power Tools
TMT61126,Angle square,"Length:300mm(12"")
Blade Width:40mm
Blade Thickness:1.5mm
Stainless steel blade
With unique support ledge
High-impact polymer handle 
Stainless steel blade
Marking point for pencil
Packed by paper card",1900,TOTAL,Power Tools
TAHS181511,Angle square,"Length:180mm(7"")
With accurate angle markings up to 75°
Blade Width:28mm
Blade Thickness:1.2mm
With metric and inch
Stainless steel blade and bolt
With Horizontal bubble
Packed by paper hanger",1430,TOTAL,Power Tools
TMT653005,Magnetic lock combination square,"Length:300mm(12"")
Blade Width:25mm
Blade Thickness:2.0mm
Net weight:355g
Magnetic lock adjustment
Heavy-duty zinc body
Stainless steel blade
With 1pcs stainless steel scriber
Packed by double blister",7200,TOTAL,Power Tools
TMT333601,Digital angle ruler,"Range:0-360°，0-200mm，0~400mm（180°）
Reading:0.05°，0.1mm/0.01""
Battery：3V
Metric/inch system conversion at any position
Packed by double blister",4600,TOTAL,Power Tools
THT291408,Test pencil,"Test voltage:AC 100-500V
Slotted size:3x140mm
Packed by plastic hanger
",190,TOTAL,Power Tools
THT291908,Test pencil,"Test Voltage:AC 100-500V
Slotted size:4x190mm
Packed by plastic hanger
",230,TOTAL,Power Tools
THTS33001,Test pencil,"Test Voltage: AC 12-300V 
LCD digital display
Sound and light alarm
Auto power off
Low-battery indcation
With 1pcs LR03 AAA battery
Packed by double blister",2200,TOTAL,Power Tools
TMT423,Test lead,"Length:100cm
Pen length:143mm
Suitable for all multimeter  and clamp meter（Except TMT460013）
Packed by paper hanger",800,TOTAL,Power Tools
TESST30002,Socket tester,"VDE plug
RCD test:＞30mA
Seven testing situations feedback
Correct connection
Open ground
Open neutral
Open live
Live wire and ground wire reverse
Live wire and neutral wire reverse
Live wire and ground wire reverse,missing ground wire
Packed by double blister",2800,TOTAL,Power Tools
THT2910003,AC Voltage Detector,"AC Voltage: 12V~1000V(High sensitivity)
48~1000V(Low sensitivity)
Frequency:50/60Hz
Alarm mode: Sound and light alarm
Flash light : White LED
Low battery indication
Auto power off
Switchable battery cover
Auto distinguish the Live line and Netural line
Packed by double blister",2100,TOTAL,Measuring & Layout
TMT55016,Laser distance detector,"Measuring Range:0.05-50m
Measuring Accuracy:±2.0mm
Laser Type:635nm, <1mW, Class 2
Function:single measurement/continuous measurement/indirect measurement/area measurement/Volume measurement/single pythagorean theorem measurement/double pythagorean plus/double area measurement
Battery: 2*1.5V AAA
Operating temp:0°C ~ +50°C
Packed by double blister",6900,TOTAL,Measuring & Layout
TMT57026,Laser distance detector,"Measuring Range:0.05-70m
Measuring Accuracy:±2.0mm
Laser Type:635nm, <1mW, Class 2
Function:single measurement/continuous measurement/indirect measurement/area measurement/Volume measurement/single pythagorean theorem measurement/double pythagorean plus/double pythagorean minus/double area measurement
Battery: 2*1.5 AAA
Operating temp:0°C ~ +50°C
Packed by color box",9900,TOTAL,Measuring & Layout
TMT51036,Laser distance detector,"Measuring Range:0.05-100m
Measuring Accuracy:±2.0mm
Laser Type:635nm, <1mW, Class 2
Function:single measurement/continuous measurement/indirect measurement/area measurement/Volume measurement/single pythagorean theorem measurement/double pythagorean plus/double pythagorean minus/double area measurement
Battery: 2*1.5 AA
Operating temp:0°C ~ +50°C
Packed by color box",12900,TOTAL,Measuring & Layout
TLLT01152,Tripods for Laser Levels,"5/8"" &1/4""  Thread
1.2m Aluminum tripod
Suitable for TLL156508,TLL306505,TLL305205
Weight: 1.0kg
Packed by carton box",6200,TOTAL,Measuring & Layout
TLL156503,Self-leveling line laser,"Red laser level
Working range:0~18m
Levelling accuracy:±1.5mm@7m
Line accuracy:±1.5mm@7m
Levelling time:＜3s
Self-levelling angle:＜4°
Laser type:635±5nm
Laser Class Ⅱ <1mW
With horizontal and vertical line function
Operating temperature:0~+40℃
Storage temperature:-10~+50℃
Batteries LR6 AA(1.5V)*3
Magnetic bracket*1
Packed by canvas bag",15600,TOTAL,Power Tools
TLL156601,Self-leveling line laser,"Green laser level
Working range:0~35m
Levelling accuracy:±1.5mm@7m
Line accuracy:±1.5mm@7m
Levelling time:＜3s
Self-levelling angle:＜4°
Laser type:520±10nm
Laser Class Ⅱ <1mW
With horizontal and vertical line function
Operating temperature:0~+40℃
Storage temperature:-10~+50℃
Batteries LR6 AA(1.5V)*3
Magnetic bracket*1
Packed by canvas bag",17800,TOTAL,Power Tools
TLL306505,"Self-Leveling Line Laser(Red laser beams)
with Tripod","Working Range: 0~30 m
1 Horizontal Line4 Vertical Lines
Levelling accuracy:±1.0mm at 5 m
Line accuracy ±1.5mm at 5 m
Levelling time<3s
Self-levelling range ≤3°
Laser Type : Red
Laser Class 3R，<5mW
Without tripods, match with TLLT01152 tripods
With Cross Lock Function
With Laser Gain Function
Operating temperature 0~+40℃
Storage temperature -20~+70℃
Batteries AA(1.5V)*4
Weight without batteries 980 g
Packed by plastic box",28500,TOTAL,Power Tools
TLL305205,"Self-Leveling Line Laser(Green laser beams)
with Tripod","Green laser beams
Working Range: 0~30 m
1 Horizontal Line and 4 Vertical Lines
Levelling accuracy:±1.0mm at 5 m
Line accuracy ±1.5mm at 5 m
Levelling time<3s
Self-levelling angle ≤3°
Laser Type : Green
Laser Class 3R，<5mW
Without tripods, match with TLLT01152 tripods
With Cross Lock Function
With Laser Gain Function
Operating temperature 0~+40℃
Storage temperature -20~+70℃
Batteries AA(1.5V)*4
Weight without batteries 980 g
Packed by plastic box",42600,TOTAL,Power Tools
TLL680081,Self-leveling line laser kit,"Self-leveling line laser kit
1 pcs Self-leveling line laser(TLL156601)
1 pcs Steel measuring tape(TMT80532)
Self-leveling line laser(TLL156601)
Green laser level
Working range:0~35m
Levelling accuracy:±1.5mm@7m
Line accuracy:±1.5mm@7m
Levelling time:＜3s
Self-levelling angle:＜4°
Laser type:520±10nm
Laser Class Ⅱ <1mW
With horizontal and vertical line function
Operating temperature:0~+40℃
Storage temperature:-10~+50℃
Steel measuring tape(TMT80532)
Length & width:5mx32mm
360° Nylon coated blade
Double side printing
With metric and inch
Double hook with Magnetic
Include:
Batteries LR6 AA(1.5V)*3
Magnetic bracket*1
Packed by plastic box",16100,TOTAL,Power Tools
TOSLL0401,Laser level and distance measuring kit,"Laser level and distance measuring kit
With 1pcs self-leveling line laser
With 1pcs Laser distance detector
self-leveling line laser (TLL156601)
Green laser level
Working range:0~35m
Levelling accuracy:±1.5mm@7m
Line accuracy:±1.5mm@7m
Levelling time:＜3s
Self-levelling angle:＜4°
Laser type:520±10nm
Laser Class Ⅱ <1mW
Laser distance detector (TMT57026)
Measuring Range:0.05-70m
Measuring Accuracy:±2.0mm
Laser Type:635nm, <1mW, Class 2
Include:
Batteries LR6 AA(1.5V)*3
Batteries 1.5V AAA*2
Magnetic bracket*1
Magnetic bracket*1
canvas bag*2
Packed by double blister",22400,TOTAL,Measuring & Layout
TMT460011,Digital multimeter,"Display:True RMS 2000 counts
Smart Function
AC/DC Voltage: 0.8~600V
Resistance: 600kΩ
NCV
Continuity 
Auto Range
Auto Power off 
With 2pcs R03 AAA batteries
Packed by Color box",2500,TOTAL,Measuring & Layout
TMT460012,Digital Multimeter,"2000 counts LCD Display
DC Voltage 200mV/2V/20V/200V/600V
AC Voltage 20V/200V/600V
DC Current 20mA/200mA/10A
Resistance 200Ω/2kΩ/20kΩ/200kΩ/2MΩ/20MΩ
With lower battery indication function
Packed by color box",2600,TOTAL,Measuring & Layout
TMT42002,Digital AC clamp meter,"2000 Counts
Data Hold
AC Current:2A/20A/200A/±(2.5% +8)
AC Voltage:0.1~600V±(1.0% +5)  
DC Voltage:0.1~600V±(0.5% +5)  
Resistance:2kΩ/20kΩ±(1.0% +3)
Packed by color box",5100,TOTAL,Hand Tools
TMT46004,DC/AC clamp meter,"DC Current:60A/600A     ±(2.5%+5)
Duty:1%~99%             ±(1.0%+2)
Diode test/True RMS/LPF
Temperature:-40°C~1000°C (-40°F~1832°F )   ±(1.0%+2)
AC Current:6A/60A/600A/±(2.5% +8)
AC Voltage:600V              ±(0.8% +5)  
DC Voltage:600V             ±(0.5% +3)  
Resistance:6kΩ/60kΩ   ±(1.0% +3)
Capacitance:10nF/100nF/1nF/10uF/100uF/1mF/10mF/100mF   ±(4.0%+3)
6000 Counts/Data Hold
With back light /flash light/lower battery indication function
Packed by color box",13000,TOTAL,Hand Tools
TMT762001,Digital AC clamp meter,"Display : TRUR RMS 4000 counts
AC Current:4A/40A/400A
DC/AC Voltage:400mV/4V/40V/600V
Resistance:400Ω/4kΩ/40kΩ/400kΩ/4MΩ/40MΩ
Capacitance:4nF/40nF/400nF/4uF/40uF/400uF/4mF
Data Hold
NCV
Diode test
Low battery indication
Auto power off
With 2pcs LR03 AAA batteries
Packed by double blister",5500,TOTAL,Hand Tools
